1661365221,9/7/11,1196,378,10,,,,,,,,,,,388,2,0.12,19,8,0,0,27,36.2528,2761,hanging garden,,7.45,330,6.8,270,0,43,0.76,0.929,0.092,0,0,0,0.707,0.209,294.02,11.76,,8.01,46.57,,,0.627
1672919303,6/2/10,502,35,104,130,165,,,,,,,,,434,4,1.274,10,4,4,0,18,33.6114,1769,rheocrene,0.39,7.38,471,17.8,291,0.99,90,0.5,0.127,0.052,0.059,0,0.013,1.265,0.008,48,1.38,,5.31,,,0.01,0.436
1690038200,8/10/11,866,10,16,100,,,,,,,,,,126,3,0.647,10,5,0,0,15,36.5676,1154,rheocrene,,,,,,0,33,0.82,0.097,0.151,0,0,0.005,0.907,0.012,11.57,0.68,,0.03,,,,0.229
1737682224,6/2/10,555,15,35,54,8,,,,,,,,,112,4,1.173,9,1,1,0,11,33.6014,1799,rheocrene,,7.28,429,13.1,261,1,230,0.28,0.285,0.163,0.141,0,0,1.212,0.037,1.73,10.96,,0.62,18.3,,0.29,0.963
1760778913,5/21/11,465,60,45,160,240,24,,,,,,,,529,5,1.317,6,7,1,0,14,36.5806,1548,hanging garden,0.03,7.93,1080,13.73,195,1,313,0.74,0.64,0.274,0.336,0,0,1.184,0.072,212.35,1.2,,0.96,124,,,0.697
1803970276,5/31/10,501,97,54,75,,,,,,,,,,226,3,1.071,22,5,5,0,32,33.5329,1636,rheocrene,0.01,7.11,607,21.09,328,0.96,280,0.56,0.03,0.034,0.114,0,0.01,1.238,0.014,0.86,0.47,,2.18,3.27,,,1.164
1834005826,9/14/11,1197,224,260,68,,,,,,,,,,552,3,0.979,21,6,0,0,27,36.3138,1712,hillslope,,7.53,660,16.9,350,0,83,0.54,0.292,0.338,0,0,0.008,0.75,0,105.57,37.63,,5.25,9.68,2.92,0.02,0.971
1834782280,5/26/12,17990,9,10,16,17,,,,,,,,,52,4,1.349,9,4,0,0,13,36.4271,1578,rheocrene,,7.37,617,12.7,490,0,197,0.09,0.011,0.701,0,0,0,0.152,0.01,0.5,0.02,,0.02,0.03,,,0.494
1859106442,8/4/13,634,3.3,1.6,1.9,,,,,,,,,,7,3,1.048,4,1,0,0,5,36.6229,2167,hanging garden,0.08,8.26,399,9,,0.15,30,0.83,0.291,0.035,0,0,0,0.843,0.131,0.06,0.15,,,0.15,,,1.036
1863259389,8/13/11,861,2,5,16,20,33,120,,,,,,,196,6,1.178,29,10,1,0,40,36.4836,1570,hillslope,0.05,,,,,0,28,0.84,0.386,0.055,0.023,0,0,0.606,0.005,10.76,19.37,7.02,37.32,1.18,0.08,,1.267
1869498014,8/15/11,840,61,291,33,,,,,,,,,,385,3,0.714,26,12,1,0,39,49.1213,1304,helocrene,10.5,7.72,346,6.6,320,0.99,93,0.48,0.767,0.431,0.002,0,0,0.663,0,239.37,34.62,,9.19,7.34,,,0.615
1899127942,6/14/12,9738,118,160,,,,,,,,,,,278,2,0.682,2,8,1,0,11,36.5259,1850,hillslope,,,,,,0.61,,,0.181,0.411,0.255,0,0,1.042,0,3.2,,,,47.2,,,0.236
1906284758,5/18/11,603,3.3,37.5,83.75,,,,,,,,,,125,3,0.724,2,3,1,0,6,36.7241,1506,hanging garden,0,7.2,1960,12.13,243,0.46,213,0.18,0.184,0.203,0.202,0,0,1.157,0.009,,,19.19,,3.78,,,0.447
1932299593,7/29/11,1192,15,75,,,,,,,,,,,90,2,0.451,10,9,1,1,21,36.348,2558,rheocrene,,8.19,,18.7,440,0,83,0.54,0.028,0.628,0.117,0.075,0.042,1.049,0.018,0,,,0.09,2.25,,0.15,0.389
1937328797,5/21/10,709,1.6,10,50,288,123,,,,,,,,473,5,0.991,7,6,2,0,15,35.5927,1214,hanging garden,0.03,7.31,566,16,,0.01,338,0.88,0.057,0.577,0.116,0,0,0.752,0.011,20.32,2.44,,1.16,0.29,,2.88,0.854
1944474808,7/24/11,1175,6,11,,,,,,,,,,,17,2,0.649,8,4,3,2,17,36.2703,2438,rheocrene,,7.72,773,12.6,410,0,94,0.48,0.11,0.252,0.403,0.318,0,1.328,0.007,0.06,0.02,,0.03,1.76,,,0.293
1955815861,7/25/09,410,10,37,76,42,,,,,,,,,165,4,1.211,39,6,0,0,45,49.7769,1360.2,rheocrene,29.19,6.97,566,6.6,303,0.99,135,0.25,0.527,0.01,0,0,0,0.226,0.017,34.91,8.38,,38.68,0.93,3.97,,1.142
1977572053,8/3/13,814,6.7,5.3,16.9,,,,,,,,,,29,3,0.964,7,2,0,0,9,36.6636,1530,rheocrene,,6.93,4929,21.8,,0.77,207,0.15,0.18,0.069,0,0,0.174,1.024,0,,0.37,,,,,0.11,0.53
2002867233,5/12/12,741,132,376,200,,,,,,,,,,708,3,1.006,17,3,2,0,22,35.1888,2078,helocrene,,6.71,69,10.1,,1,91,0.49,0.714,0.017,0.015,0,0,0.794,0.478,165.31,18.16,,43.88,266.56,0.38,,1.041
2016290966,6/25/12,18019,18,116,,,,,,,,,,,134,2,0.395,7,8,5,2,22,36.2481,2350,rheocrene,,7.47,513,10.2,370,0,125,0.31,0.03,0.324,0.287,0.243,0,1.401,0.092,1.18,2.44,,0.23,0.12,,,0.929
2048592160,5/19/11,607,9,14,20,,,,,,,,,,43,3,1.049,14,4,0,1,19,36.6581,1408,hillslope,0.02,7.95,1257,14.17,210,0.92,198,0.1,0.676,0.183,0,0.564,0,0.984,0,4.47,0.62,2.34,3.73,5.29,12.6,,1.509
2080577875,7/17/12,17954,41,198,,,,,,,,,,,239,2,0.458,27,11,2,1,41,52.0585,1033,hillslope,74.25,7.28,572,5,490,0,280,0.56,0.467,0.509,0.193,0.141,0,1.452,0.763,15.86,37.22,,25.56,22.97,9.9,,1.522
